,AnalysisName,CatalogTypeCode,AnalysisID,YearID,EventID,ModelCode,Peril,ReTreatySID,ProgramID,ppnp,CompanyName,100shareloss,grloss,ntloss,finalnetloss100,finalnetgrloss,finalnetnetloss,TreatyID,cnty_cd
257843,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6547,177082,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6704988.83669129,1072798.21387061,938698.43713678,6000965.0088387,960154.401414192,840135.101237418,371333_1,
258063,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6558,177365,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1112173.42604183,177947.748166693,155704.279645857,995395.21630744,159263.23460919,139355.330283042,371333_1,
258118,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6561,177447,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4499936.43392491,719989.829427986,629991.100749487,4027443.10836279,644390.897338047,563842.035170791,371333_1,
258158,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6562,177465,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5082776.27077655,813244.203324248,711588.677908717,4549084.76234501,727853.561975201,636871.866728301,371333_1,
258210,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6564,177527,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
258211,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6564,177527,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
258310,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6567,177597,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
258311,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6567,177597,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11125152.5725178,1780024.41160286,1557521.3601525,10707959.3510484,1713273.49616775,1499114.30914678,371333_2,
258353,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6568,177615,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,374209.939436472,59873.5903098355,52389.3915211061,334917.895795642,53586.8633273028,46888.5054113899,371333_1,
258488,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6575,177780,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7197265.19490667,1151562.43118507,1007617.12728693,6441552.34944147,1030648.37591064,901817.328921806,371333_1,
258545,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6577,177838,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,14424276.7120381,2307884.27392609,2019398.73968533,371333_1,
258546,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6577,177838,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
258574,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6577,177847,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5483078.93297063,877292.629275301,767631.050615888,5483078.93297063,877292.629275301,767631.050615888,371333_1,
258652,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6580,177922,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,636200.875011893,101792.140001903,89068.122501665,569399.783135644,91103.9653017031,79715.9696389902,371333_1,
258725,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6581,177945,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,14137907.2014294,2262065.1522287,1979307.00820011,371333_1,
258726,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6581,177945,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
258783,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6582,177970,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4718658.82417855,754985.411868568,660612.235384997,4223199.6476398,675711.943622368,591247.950669572,371333_1,
259119,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6597,178376,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,800577.563707139,128092.410193142,112080.858919,716516.91951789,114642.707122862,100312.368732505,371333_1,
259145,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6598,178384,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,14470678.1873511,2315308.50997618,2025894.94622916,371333_1,
259146,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6598,178384,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
259273,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,780,178566,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2353790.56541883,376606.490467012,329530.679158636,2106642.55604985,337062.808967976,294929.957846979,371333_1,
259484,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6613,178780,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5198627.88092602,831780.460948164,727807.903329643,4652771.95342879,744443.512548606,651388.073480031,371333_1,
259671,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6617,178884,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6343683.50316364,1014989.36050618,888115.69044291,5677596.73533146,908415.477653033,794863.542946404,371333_1,
259731,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6618,178911,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4617402.06362474,738784.330179959,646436.288907464,4132574.84694415,661211.975511063,578560.47857218,371333_1,
260121,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6636,179421,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
260122,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6636,179421,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
260192,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,784,179467,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8511286.81837108,1361805.89093937,1191580.15457195,7617601.70244212,1218816.27239074,1066464.2383419,371333_1,
260215,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6640,179506,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5538298.20279322,886127.712446916,775361.748391052,4956776.89149994,793084.30263999,693948.764809991,371333_1,
260317,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6643,179615,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,630120.058603877,100819.20937662,88216.8082045428,563957.45245047,90233.1923920752,78954.0433430658,371333_1,
260403,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6645,179657,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8686566.53592382,1389850.64574781,1216119.31502934,7774477.04965182,1243916.32794429,1088426.78695126,371333_1,
260444,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6646,179690,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
260445,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6646,179690,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
260565,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6650,179810,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4162587.70016795,666014.032026872,582762.278023513,3725515.99165031,596082.55866405,521572.238831044,371333_1,
260602,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6651,179821,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,334177.313939973,53468.3702303956,46784.8239515962,299088.695976276,47854.1913562041,41872.4174366786,371333_1,
260802,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6660,180060,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3250095.15546371,520015.224874193,455013.321764919,2908835.16414002,465413.626262403,407236.922979603,371333_1,
260988,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6668,180260,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3484098.92677496,557455.828283994,487773.849748495,3118268.53946359,498922.966314175,436557.595524903,371333_1,
261101,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6672,180389,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,567267.010292071,90762.7216467314,79417.3814408899,507703.974211403,81232.6358738246,71078.5563895965,371333_1,
261225,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6678,180517,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
261226,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6678,180517,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
261298,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6678,180539,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,15000000.0,2400000.0,2100000.0,371333_1,
261299,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6678,180539,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,20000000.0,3200000.0,2800000.0,371333_2,
261373,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6679,180567,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3705631.58687263,592901.053899621,518788.422162168,3316540.270251,530646.443240161,464315.637835141,371333_1,
261607,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6688,180785,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2029613.25544413,324738.120871061,284145.855762179,1816503.8636225,290640.6181796,254310.54090715,371333_1,
261681,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6691,180857,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6049145.00886575,967863.201418521,846880.301241206,5413984.78293485,866237.565269576,757957.869610879,371333_1,
261878,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6703,181113,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11756240.0449483,1880998.40719172,1645873.60629276,10521834.8402287,1683493.57443659,1473056.87763202,371333_1,
261940,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6705,181167,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1780833.5467905,284933.36748648,249316.69655067,1593846.0243775,255015.363900399,223138.443412849,371333_1,
262047,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6711,181331,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5042925.45505599,806868.072808959,706009.563707839,4513418.28227511,722146.925164018,631878.559518516,371333_1,
262148,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6713,181399,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,113589.321023178,18174.2913637085,15902.504943245,101662.442315745,16265.9907705191,14232.7419242042,371333_1,
262222,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6713,181408,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12786025.4379038,2045764.0700646,1790043.56130653,11443492.7669239,1830958.84270782,1602088.98736934,371333_1,
262371,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6717,181507,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
262372,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6717,181507,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4971945.52646019,795511.28423363,696072.373704426,4785497.56921793,765679.611074869,669969.65969051,371333_2,
262400,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6718,181539,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3468894.37634021,555023.100214434,485645.21268763,3104660.46682449,496745.674691918,434652.465355428,371333_1,
262520,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6721,181630,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,337742.27255806,54038.7636092895,47283.9181581283,302279.333939463,48364.6934303141,42319.1067515249,371333_1,
262667,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6732,181923,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1870774.26622052,299323.882595283,261908.397270873,1674342.96826737,267894.874922779,234408.015557431,371333_1,
263044,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6747,182320,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11390652.5730546,1822504.41168873,1594691.36022764,10194634.0528838,1631141.44846142,1427248.76740374,371333_1,
263111,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6748,182350,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7242672.24946398,1158827.55991424,1013974.11492496,6482191.66327026,1037150.66612324,907506.832857837,371333_1,
263351,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6765,182772,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,228325.150958521,36532.0241533634,31965.521134193,204351.010107877,32696.1616172603,28609.1414151027,371333_1,
263394,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6766,182813,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,846823.289194615,135491.726271138,118555.260487246,757906.84382918,121265.095012669,106106.958136085,371333_1,
